chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0460,5.525,0730,4.925000000000001,anxiety,,5.525,4.925000000000001,0.7707463914933367,0.03535533905932725,0.5999999999999996,0.8061017305526639,10.450000000000001,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1283,5.825,1737,4.64,anxiety,5.57,5.825,4.64,0.12020815280171303,2.23445742854949,1.1850000000000005,2.354665581351203,10.465,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,0522,1.825,anxiety,,3.055,1.825,2.2556706319850868,1.1384419177103413,1.2300000000000002,3.394112549695428,4.88,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0722,5.295,0190,6.16,anxiety,,5.295,6.16,0.06363961030678918,0.14142135623730964,0.8650000000000002,0.20506096654409883,11.455,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,1642,2.785,anxiety,5.58,3.055,2.785,2.2556706319850868,1.3081475451951128,0.27,3.5638181771801998,5.84,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1283,5.825,0730,4.925000000000001,anxiety,,5.825,4.925000000000001,0.12020815280171303,0.03535533905932725,0.8999999999999995,0.1555634918610403,10.75,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,2130,2.755,anxiety,6.17,3.055,2.755,2.2556706319850868,0.38890872965260104,0.30000000000000027,2.644579361637688,5.8100000000000005,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0730,4.925000000000001,1737,4.64,anxiety,,4.925000000000001,4.64,0.03535533905932725,2.23445742854949,0.28500000000000103,2.2698127676088173,9.565000000000001,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0190,6.16,0395,6.4,anxiety,,6.16,6.4,0.14142135623730964,0.15556349186104027,0.2400000000000002,0.2969848480983499,12.56,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1402,1.71,0758,1.165,anxiety,,1.71,1.165,0.09899494936611673,0.14849242404917495,0.5449999999999999,0.2474873734152917,2.875,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0115,3.0,2130,2.755,anxiety,,3.0,2.755,0.4384062043356595,0.38890872965260104,0.2450000000000001,0.8273149339882606,5.755,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0190,6.16,0730,4.925000000000001,anxiety,,6.16,4.925000000000001,0.14142135623730964,0.03535533905932725,1.2349999999999994,0.1767766952966369,11.085,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0722,5.295,1679,6.24,anxiety,,5.295,6.24,0.06363961030678918,0.3394112549695431,0.9450000000000003,0.40305086527633227,11.535,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2121,6.165,0744,3.135,anxiety,,6.165,3.135,0.5444722215136413,0.049497474683058214,3.0300000000000002,0.5939696961966995,9.3,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2121,6.165,0722,5.295,anxiety,,6.165,5.295,0.5444722215136413,0.06363961030678918,0.8700000000000001,0.6081118318204305,11.46,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0115,3.0,0522,1.825,anxiety,,3.0,1.825,0.4384062043356595,1.1384419177103413,1.175,1.5768481220460009,4.825,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1492,3.675,2130,2.755,anxiety,,3.675,2.755,1.2374368670764582,0.38890872965260104,0.9199999999999999,1.6263455967290592,6.43,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2130,2.755,0911,2.19,anxiety,,2.755,2.19,0.38890872965260104,0.579827560572969,0.565,0.9687362902255701,4.945,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1767,5.985,0115,3.0,anxiety,,5.985,3.0,0.28991378028648457,0.4384062043356595,2.9850000000000003,0.7283199846221441,8.985,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0548,4.1899999999999995,0115,3.0,anxiety,,4.1899999999999995,3.0,1.1030865786510138,0.4384062043356595,1.1899999999999995,1.5414927829866734,7.1899999999999995,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,1492,3.675,anxiety,5.57,3.055,3.675,2.2556706319850868,1.2374368670764582,0.6199999999999997,3.493107499061545,6.73,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0491,2.17,0522,1.825,anxiety,,2.17,1.825,0.3535533905932738,1.1384419177103413,0.345,1.491995308303615,3.995,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1283,5.825,0190,6.16,anxiety,,5.825,6.16,0.12020815280171303,0.14142135623730964,0.33499999999999996,0.26162950903902266,11.985,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1492,3.675,1642,2.785,anxiety,,3.675,2.785,1.2374368670764582,1.3081475451951128,0.8899999999999997,2.545584412271571,6.46,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1767,5.985,1679,6.24,anxiety,,5.985,6.24,0.28991378028648457,0.3394112549695431,0.2549999999999999,0.6293250352560277,12.225000000000001,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1642,2.785,0491,2.17,anxiety,,2.785,2.17,1.3081475451951128,0.3535533905932738,0.6150000000000002,1.6617009357883865,4.955,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,0491,2.17,anxiety,,3.055,2.17,2.2556706319850868,0.3535533905932738,0.8850000000000002,2.6092240225783607,5.225,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1283,5.825,1642,2.785,anxiety,,5.825,2.785,0.12020815280171303,1.3081475451951128,3.04,1.4283556979968257,8.61,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0190,6.16,0744,3.135,anxiety,,6.16,3.135,0.14142135623730964,0.049497474683058214,3.0250000000000004,0.19091883092036785,9.295,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0522,1.825,0758,1.165,anxiety,,1.825,1.165,1.1384419177103413,0.14849242404917495,0.6599999999999999,1.2869343417595163,2.99,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1492,3.675,0744,3.135,anxiety,,3.675,3.135,1.2374368670764582,0.049497474683058214,0.54,1.2869343417595165,6.81,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1642,2.785,0744,3.135,anxiety,,2.785,3.135,1.3081475451951128,0.049497474683058214,0.34999999999999964,1.357645019878171,5.92,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0491,2.17,0969,1.56,anxiety,,2.17,1.56,0.3535533905932738,0.14142135623730948,0.6099999999999999,0.4949747468305833,3.73,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0046,6.455,0722,5.295,anxiety,,6.455,5.295,0.5868986283848344,0.06363961030678918,1.1600000000000001,0.6505382386916236,11.75,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1777,2.62,1402,1.71,anxiety,,2.62,1.71,0.5232590180780453,0.09899494936611673,0.9100000000000001,0.6222539674441621,4.33,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2121,6.165,0730,4.925000000000001,anxiety,,6.165,4.925000000000001,0.5444722215136413,0.03535533905932725,1.2399999999999993,0.5798275605729686,11.09,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0271,2.04,0758,1.165,anxiety,,2.04,1.165,0.4808326112068523,0.14849242404917495,0.875,0.6293250352560272,3.205,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0460,5.525,1283,5.825,anxiety,,5.525,5.825,0.7707463914933367,0.12020815280171303,0.2999999999999998,0.8909545442950497,11.350000000000001,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0115,3.0,0271,2.04,anxiety,6,3.0,2.04,0.4384062043356595,0.4808326112068523,0.96,0.9192388155425117,5.04,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0522,1.825,0969,1.56,anxiety,,1.825,1.56,1.1384419177103413,0.14142135623730948,0.2649999999999999,1.2798632739476508,3.385,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0046,6.455,0489,5.305,anxiety,6.98,6.455,5.305,0.5868986283848344,0.5727564927611032,1.1500000000000004,1.1596551211459376,11.76,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0460,5.525,1737,4.64,anxiety,6.99,5.525,4.64,0.7707463914933367,2.23445742854949,0.8850000000000007,3.005203820042827,10.165,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1283,5.825,2121,6.165,anxiety,,5.825,6.165,0.12020815280171303,0.5444722215136413,0.33999999999999986,0.6646803743153543,11.99,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0722,5.295,1737,4.64,anxiety,5.76,5.295,4.64,0.06363961030678918,2.23445742854949,0.6550000000000002,2.2980970388562794,9.934999999999999,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0548,4.1899999999999995,1037,5.359999999999999,anxiety,,4.1899999999999995,5.359999999999999,1.1030865786510138,0.7212489168102788,1.17,1.8243354954612925,9.549999999999999,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2130,2.755,0969,1.56,anxiety,,2.755,1.56,0.38890872965260104,0.14142135623730948,1.1949999999999998,0.5303300858899105,4.3149999999999995,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0271,2.04,1402,1.71,anxiety,4.87,2.04,1.71,0.4808326112068523,0.09899494936611673,0.33000000000000007,0.579827560572969,3.75,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2130,2.755,0491,2.17,anxiety,,2.755,2.17,0.38890872965260104,0.3535533905932738,0.585,0.7424621202458748,4.925,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0648,3.055,0911,2.19,anxiety,,3.055,2.19,2.2556706319850868,0.579827560572969,0.8650000000000002,2.835498192558056,5.245,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1767,5.985,1037,5.359999999999999,anxiety,,5.985,5.359999999999999,0.28991378028648457,0.7212489168102788,0.6250000000000009,1.0111626970967633,11.344999999999999,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0548,4.1899999999999995,0758,1.165,anxiety,,4.1899999999999995,1.165,1.1030865786510138,0.14849242404917495,3.0249999999999995,1.2515790027001887,5.3549999999999995,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0969,3.605,0491,3.025,anxiety,,3.605,3.025,0.8555992052357225,0.34648232278140845,0.5800000000000001,1.202081528017131,6.63,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1283,5.199999999999999,1679,5.445,anxiety,,5.199999999999999,5.445,0.5656854249492379,0.36062445840513907,0.245000000000001,0.926309883354377,10.645,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1777,3.475,0722,4.390000000000001,anxiety,2.66,3.475,4.390000000000001,1.025304832720494,0.2828427124746186,0.9150000000000005,1.3081475451951128,7.865,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0548,5.33,1642,4.155,anxiety,,5.33,4.155,0.5798275605729691,0.049497474683058526,1.1749999999999998,0.6293250352560277,9.485,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0969,3.605,0522,3.05,anxiety,,3.605,3.05,0.8555992052357225,0.16970562748477125,0.5550000000000002,1.0253048327204937,6.654999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0377,5.734999999999999,0911,5.140000000000001,anxiety,,5.734999999999999,5.140000000000001,0.1626345596729056,0.4525483399593902,0.5949999999999989,0.6151828996322958,10.875,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0648,5.395,0911,5.140000000000001,anxiety,,5.395,5.140000000000001,0.43133513652379424,0.4525483399593902,0.254999999999999,0.8838834764831844,10.535,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1777,3.475,1402,2.88,anxiety,,3.475,2.88,1.025304832720494,0.5515432893255069,0.5950000000000002,1.5768481220460009,6.355,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1037,4.165,0758,3.0149999999999997,anxiety,,4.165,3.0149999999999997,0.6151828996322961,0.049497474683058214,1.1500000000000004,0.6646803743153543,7.18,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0730,5.305,1642,4.155,anxiety,5.22,5.305,4.155,0.10606601717798175,0.049497474683058526,1.1499999999999995,0.1555634918610403,9.46,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1679,5.445,0911,5.140000000000001,anxiety,5.85,5.445,5.140000000000001,0.36062445840513907,0.4525483399593902,0.3049999999999997,0.8131727983645293,10.585,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1737,5.33,1492,4.375,anxiety,,5.33,4.375,0.4242640687119283,0.30405591591021525,0.9550000000000001,0.7283199846221435,9.705,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0744,5.26,1492,4.375,anxiety,4.16,5.26,4.375,0.12727922061357835,0.30405591591021525,0.8849999999999998,0.4313351365237936,9.635,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1402,2.88,0271,1.9549999999999998,anxiety,,2.88,1.9549999999999998,0.5515432893255069,0.07778174593052013,0.925,0.629325035256027,4.835,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0969,3.605,1037,4.165,anxiety,4.25,3.605,4.165,0.8555992052357225,0.6151828996322961,0.56,1.4707821048680185,7.77,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1767,5.734999999999999,0911,5.140000000000001,anxiety,,5.734999999999999,5.140000000000001,0.7424621202458748,0.4525483399593902,0.5949999999999989,1.195010460205265,10.875,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0046,5.24,1492,4.375,anxiety,,5.24,4.375,0.05656854249492385,0.30405591591021525,0.8650000000000002,0.3606244584051391,9.615,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1642,4.155,2130,5.035,anxiety,,4.155,5.035,0.049497474683058526,0.27577164466275395,0.8799999999999999,0.3252691193458125,9.190000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0648,5.395,1642,4.155,anxiety,,5.395,4.155,0.43133513652379424,0.049497474683058526,1.2399999999999993,0.4808326112068528,9.55,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,1037,4.165,anxiety,,3.9,4.165,1.3859292911256331,0.6151828996322961,0.2650000000000001,2.0011121907579295,8.065,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,0758,3.0149999999999997,anxiety,,3.9,3.0149999999999997,1.3859292911256331,0.049497474683058214,0.8850000000000002,1.4354267658086914,6.914999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,0522,3.05,anxiety,,3.9,3.05,1.3859292911256331,0.16970562748477125,0.8500000000000001,1.5556349186104044,6.949999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1037,4.165,0491,3.025,anxiety,,4.165,3.025,0.6151828996322961,0.34648232278140845,1.1400000000000001,0.9616652224137046,7.1899999999999995,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0548,5.33,1492,4.375,anxiety,,5.33,4.375,0.5798275605729691,0.30405591591021525,0.9550000000000001,0.8838834764831844,9.705,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1283,5.199999999999999,0395,5.48,anxiety,,5.199999999999999,5.48,0.5656854249492379,0.028284271247461926,0.28000000000000114,0.5939696961966998,10.68,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,1642,4.155,anxiety,,3.9,4.155,1.3859292911256331,0.049497474683058526,0.25500000000000034,1.4354267658086917,8.055,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0648,5.395,1037,4.165,anxiety,,5.395,4.165,0.43133513652379424,0.6151828996322961,1.2299999999999995,1.0465180361560904,9.559999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0046,5.24,0722,4.390000000000001,anxiety,,5.24,4.390000000000001,0.05656854249492385,0.2828427124746186,0.8499999999999996,0.3394112549695425,9.63,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1777,3.475,1492,4.375,anxiety,,3.475,4.375,1.025304832720494,0.30405591591021525,0.8999999999999999,1.3293607486307093,7.85,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0730,5.305,2130,5.035,anxiety,4.62,5.305,5.035,0.10606601717798175,0.27577164466275395,0.2699999999999996,0.3818376618407357,10.34,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0548,5.33,2130,5.035,anxiety,,5.33,5.035,0.5798275605729691,0.27577164466275395,0.29499999999999993,0.8555992052357231,10.365,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0489,5.55,1492,4.375,anxiety,,5.55,4.375,0.4101219330881976,0.30405591591021525,1.1749999999999998,0.7141778489984129,9.925,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0730,5.305,1492,4.375,anxiety,,5.305,4.375,0.10606601717798175,0.30405591591021525,0.9299999999999997,0.410121933088197,9.68,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0190,5.47,0911,5.140000000000001,anxiety,,5.47,5.140000000000001,0.2262741699796954,0.4525483399593902,0.3299999999999992,0.6788225099390857,10.61,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0648,5.395,2130,5.035,anxiety,,5.395,5.035,0.43133513652379424,0.27577164466275395,0.35999999999999943,0.7071067811865481,10.43,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1737,5.33,2130,5.035,anxiety,5.84,5.33,5.035,0.4242640687119283,0.27577164466275395,0.29499999999999993,0.7000357133746822,10.365,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0722,4.390000000000001,2130,5.035,anxiety,,4.390000000000001,5.035,0.2828427124746186,0.27577164466275395,0.6449999999999996,0.5586143571373725,9.425,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,0491,3.025,anxiety,,3.9,3.025,1.3859292911256331,0.34648232278140845,0.875,1.7324116139070416,6.925,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0190,5.47,1283,5.199999999999999,anxiety,,5.47,5.199999999999999,0.2262741699796954,0.5656854249492379,0.27000000000000046,0.7919595949289333,10.669999999999998,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0395,5.48,0911,5.140000000000001,anxiety,,5.48,5.140000000000001,0.028284271247461926,0.4525483399593902,0.33999999999999986,0.4808326112068521,10.620000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1642,4.155,0758,3.0149999999999997,anxiety,,4.155,3.0149999999999997,0.049497474683058526,0.049497474683058214,1.1400000000000006,0.09899494936611675,7.17,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0460,5.734999999999999,0911,5.140000000000001,anxiety,,5.734999999999999,5.140000000000001,0.2050609665440988,0.4525483399593902,0.5949999999999989,0.657609306503489,10.875,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0489,5.55,0722,4.390000000000001,anxiety,,5.55,4.390000000000001,0.4101219330881976,0.2828427124746186,1.1599999999999993,0.6929646455628162,9.940000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0969,3.605,0758,3.0149999999999997,anxiety,,3.605,3.0149999999999997,0.8555992052357225,0.049497474683058214,0.5900000000000003,0.9050966799187807,6.619999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1037,4.165,2130,5.035,anxiety,4.01,4.165,5.035,0.6151828996322961,0.27577164466275395,0.8700000000000001,0.89095454429505,9.2,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0969,3.605,1642,4.155,anxiety,,3.605,4.155,0.8555992052357225,0.049497474683058526,0.5500000000000003,0.9050966799187811,7.76,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,0969,3.605,anxiety,,3.9,3.605,1.3859292911256331,0.8555992052357225,0.29499999999999993,2.2415284963613558,7.505,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1737,5.33,1642,4.155,anxiety,,5.33,4.155,0.4242640687119283,0.049497474683058526,1.1749999999999998,0.47376154339498683,9.485,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1114,5.715,0911,5.140000000000001,anxiety,6.13,5.715,5.140000000000001,0.40305086527633227,0.4525483399593902,0.5749999999999993,0.8555992052357224,10.855,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1737,5.33,1037,4.165,anxiety,,5.33,4.165,0.4242640687119283,0.6151828996322961,1.165,1.0394469683442245,9.495000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0115,3.9,0911,5.140000000000001,anxiety,4.26,3.9,5.140000000000001,1.3859292911256331,0.4525483399593902,1.2400000000000007,1.8384776310850233,9.040000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2121,5.56,1492,4.375,anxiety,5.19,5.56,4.375,0.2969848480983499,0.30405591591021525,1.1849999999999996,0.6010407640085651,9.934999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0548,5.33,1037,4.165,anxiety,,5.33,4.165,0.5798275605729691,0.6151828996322961,1.165,1.1950104602052654,9.495000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0395,6.655,2130,5.4350000000000005,anxiety,,6.655,5.4350000000000005,0.40305086527633227,0.6434671708797578,1.2199999999999998,1.04651803615609,12.09,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1767,5.865,1737,6.1899999999999995,anxiety,1.95,5.865,6.1899999999999995,0.12020815280171303,0.18384776310850284,0.3249999999999993,0.30405591591021586,12.055,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1642,2.25,0758,2.5149999999999997,anxiety,,2.25,2.5149999999999997,0.4666904755831215,0.6293250352560273,0.2649999999999997,1.0960155108391487,4.765,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1679,5.93,1492,4.695,anxiety,5.69,5.93,4.695,0.05656854249492385,0.7848885271170679,1.2349999999999994,0.8414570696119917,10.625,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0489,5.3,1492,4.695,anxiety,,5.3,4.695,0.537401153701776,0.7848885271170679,0.6049999999999995,1.322289680818844,9.995000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1114,5.9,0489,5.3,anxiety,5.91,5.9,5.3,0.05656854249492385,0.537401153701776,0.6000000000000005,0.5939696961966998,11.2,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1642,2.25,0115,1.7,anxiety,,2.25,1.7,0.4666904755831215,0.9899494936611665,0.55,1.456639969244288,3.95,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1642,2.25,1283,1.095,anxiety,,2.25,1.095,0.4666904755831215,0.0919238815542511,1.155,0.5586143571373726,3.3449999999999998,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0522,1.75,0911,4.720000000000001,anxiety,,1.75,4.720000000000001,0.6646803743153549,0.21213203435596412,2.9700000000000006,0.8768124086713189,6.470000000000001,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0648,1.565,0758,2.5149999999999997,anxiety,,1.565,2.5149999999999997,0.5727564927611035,0.6293250352560273,0.9499999999999997,1.2020815280171309,4.08,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0489,5.3,0190,6.185,anxiety,,5.3,6.185,0.537401153701776,0.4737615433949868,0.8849999999999998,1.0111626970967627,11.485,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1114,5.9,0744,2.8449999999999998,anxiety,,5.9,2.8449999999999998,0.05656854249492385,0.9687362902255698,3.0550000000000006,1.0253048327204937,8.745000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0911,4.720000000000001,0115,1.7,anxiety,,4.720000000000001,1.7,0.21213203435596412,0.9899494936611665,3.0200000000000005,1.2020815280171306,6.420000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0522,1.75,1283,1.095,anxiety,,1.75,1.095,0.6646803743153549,0.0919238815542511,0.655,0.756604255869606,2.8449999999999998,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1492,4.695,0115,1.7,anxiety,,4.695,1.7,0.7848885271170679,0.9899494936611665,2.995,1.7748380207782344,6.3950000000000005,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0722,6.505,0489,5.3,anxiety,,6.505,5.3,0.6434671708797584,0.537401153701776,1.205,1.1808683245815343,11.805,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0115,1.7,1283,1.095,anxiety,,1.7,1.095,0.9899494936611665,0.0919238815542511,0.605,1.0818733752154175,2.795,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0730,2.0,1283,1.095,anxiety,,2.0,1.095,0.3959797974644665,0.0919238815542511,0.905,0.48790367901871756,3.0949999999999998,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0730,2.0,0115,1.7,anxiety,,2.0,1.7,0.3959797974644665,0.9899494936611665,0.30000000000000004,1.385929291125633,3.7,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0522,1.75,1492,4.695,anxiety,,1.75,4.695,0.6646803743153549,0.7848885271170679,2.9450000000000003,1.4495689014324227,6.445,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0648,1.565,0969,1.0,anxiety,,1.565,1.0,0.5727564927611035,0.0,0.565,0.5727564927611035,2.565,1,aM1CxLBZisfaOXevMwqsUy7nQE23
