rating_phase1,videoID,emotionName,durationBlackScreen_phase1,rating_phase2,durationBlackScreen_phase2,average_rating,variance_rating,subject_id
6.07,1683,joy,900,5.37,2600,5.720000000000001,0.4949747468305834,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.71,2060,joy,900,6.37,2600,5.54,1.1737972567696688,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.99,1909,romance,900,6.44,2600,6.715,0.388908729652601,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.1,0520,romance,2600,1.35,900,1.225,0.1767766952966369,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.81,1238,romance,900,5.15,2600,5.98,1.1737972567696684,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.27,1928,romance,900,5.21,2600,5.24,0.042426406871192576,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.68,1658,romance,900,6.21,2600,6.445,0.33234018715767716,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.71,2119,sadness,2600,5.87,900,5.79,0.1131370849898477,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.92,1167,sadness,900,3.22,2600,3.0700000000000003,0.21213203435596445,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.05,0829,disgust,900,5.64,2600,4.845,1.1242997820866105,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.51,0824,romance,2600,4.29,900,4.4,0.15556349186104027,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.04,1028,romance,2600,5.19,900,4.615,0.8131727983645299,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.08,0774,sadness,900,1.1,2600,1.09,0.014142135623730963,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.93,0490,sadness,900,4.72,2600,5.324999999999999,0.8555992052357224,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.97,0566,disgust,2600,6.07,900,5.52,0.7778174593052027,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.0,0779,romance,2600,1.5,900,1.25,0.3535533905932738,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.95,0120,sadness,2600,3.06,900,3.005,0.07778174593052013,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.89,1271,disgust,2600,6.61,900,6.75,0.19798989873223286,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.04,0909,disgust,2600,3.94,900,4.49,0.7778174593052023,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.46,0300,sadness,2600,4.87,900,5.165,0.41719300090006295,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.14,0069,romance,2600,4.59,900,4.365,0.3181980515339465,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.67,1623,sadness,2600,6.24,900,5.955,0.40305086527633227,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.95,1279,sadness,2600,4.79,900,4.87,0.1131370849898477,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.01,1661,joy,2600,4.12,900,4.5649999999999995,0.629325035256027,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.32,0746,sadness,900,4.23,2600,4.775,0.7707463914933367,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.99,1642,anxiety,2600,4.63,900,5.3100000000000005,0.9616652224137049,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.54,1231,sadness,2600,5.14,900,5.34,0.2828427124746193,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.15,0103,romance,900,4.16,2600,3.1550000000000002,1.4212846301849607,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.58,1169,sadness,2600,4.96,900,5.27,0.4384062043356595,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.04,0009,sadness,900,4.7,2600,5.37,0.9475230867899735,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.94,0417,disgust,2600,2.9,900,3.42,0.7353910524340095,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.05,1511,sadness,2600,4.88,900,4.465,0.5868986283848344,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.78,0046,anxiety,2600,6.83,900,6.805,0.03535533905932725,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.28,1259,disgust,900,3.36,2600,4.32,1.3576450198781715,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.01,1295,romance,900,5.8,2600,5.404999999999999,0.5586143571373726,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.96,1752,sadness,2600,2.88,900,3.42,0.7636753236814714,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.48,1378,romance,2600,5.68,900,5.58,0.141421356237309,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.78,1767,anxiety,900,6.19,2600,6.485,0.41719300090006295,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.21,1101,sadness,900,6.31,2600,6.26,0.0707106781186545,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.04,0730,anxiety,900,3.72,2600,3.38,0.48083261120685244,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.04,2102,joy,900,5.32,2600,5.68,0.5091168824543141,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.99,1916,disgust,2600,4.95,900,5.470000000000001,0.7353910524340094,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
7.0,1485,sadness,900,7.0,2600,7.0,0.0,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.42,0891,sadness,2600,4.06,900,3.7399999999999998,0.4525483399593902,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.93,1943,sadness,2600,2.43,900,3.18,1.0606601717798212,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.27,1035,disgust,900,2.07,2600,2.17,0.14142135623730964,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.73,0460,anxiety,2600,6.56,900,6.645,0.12020815280171367,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.36,0877,sadness,2600,4.0,900,3.1799999999999997,1.159655121145938,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
,2035,sadness,2600,5.06,900,5.06,,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.88,1114,anxiety,900,2.41,2600,3.645,1.7465537495307721,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.27,0844,joy,2600,2.74,900,2.505,0.3323401871576775,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.09,0312,sadness,900,1.92,2600,3.005,1.534421715174808,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.0,1576,disgust,900,4.17,2600,3.085,1.534421715174808,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.44,1365,joy,900,5.02,2600,3.7299999999999995,1.8243354954612923,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.44,1829,romance,2600,6.41,900,6.425000000000001,0.0212132034355966,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.63,1492,anxiety,2600,5.63,900,5.63,0.0,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.63,0083,joy,900,6.33,2600,5.98,0.4949747468305834,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.04,1743,joy,2600,4.84,900,3.44,1.979898987322333,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.0,0277,romance,900,5.34,2600,5.17,0.24041630560342606,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.0,0969,anxiety,900,2.85,2600,3.425,0.8131727983645296,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.64,1989,romance,2600,6.77,900,6.705,0.0919238815542511,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.11,1622,romance,2600,5.57,900,5.34,0.3252691193458118,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.12,0600,sadness,900,1.68,2600,1.9,0.31112698372208103,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.07,1487,disgust,2600,5.14,900,5.105,0.049497474683057895,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.74,1725,sadness,900,4.19,2600,3.4650000000000003,1.025304832720494,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.17,1960,disgust,2600,3.64,900,3.4050000000000002,0.3323401871576775,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.89,1343,joy,900,5.34,2600,5.115,0.3181980515339465,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.6,0543,romance,900,5.52,2600,6.06,0.7636753236814714,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.76,1174,disgust,900,5.84,2600,6.3,0.6505382386916236,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.32,0905,disgust,2600,5.51,900,5.415,0.1343502884254437,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.63,0464,disgust,900,6.36,2600,5.495,1.2232947314527276,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.91,0059,disgust,2600,1.97,900,1.94,0.04242640687119289,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.86,1402,anxiety,900,2.34,2600,2.5999999999999996,0.3676955262170047,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.35,1171,joy,900,2.59,2600,2.9699999999999998,0.5374011537017763,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.77,1756,romance,2600,5.48,900,5.625,0.2050609665440982,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.94,1580,joy,2600,4.71,900,4.825,0.16263455967290624,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
7.0,2121,anxiety,900,6.81,2600,6.904999999999999,0.1343502884254443,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.57,1679,anxiety,2600,4.93,900,5.25,0.4525483399593908,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.16,1012,joy,2600,6.63,900,6.395,0.33234018715767716,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.86,2006,disgust,2600,2.07,900,1.9649999999999999,0.1484924240491748,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.49,2067,disgust,900,1.47,2600,1.48,0.014142135623730963,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.66,0377,anxiety,900,6.74,2600,6.7,0.05656854249492385,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.56,1054,romance,900,6.81,2600,6.685,0.1767766952966369,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.61,0282,disgust,2600,4.4,900,3.0050000000000003,1.9728279195104677,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.47,1757,disgust,2600,6.24,900,6.355,0.1626345596729056,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.59,0744,anxiety,900,4.36,2600,4.475,0.1626345596729056,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.29,1160,joy,2600,4.72,900,4.505,0.30405591591021525,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.09,2007,romance,900,6.99,2600,6.54,0.636396103067893,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.73,0722,anxiety,2600,6.58,900,6.655,0.10606601717798238,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.41,0307,romance,2600,4.86,900,4.635,0.3181980515339465,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.73,1283,anxiety,900,5.62,2600,5.675000000000001,0.07778174593052045,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.96,1703,sadness,900,4.15,2600,4.055,0.1343502884254443,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.57,1534,romance,900,5.44,2600,5.005000000000001,0.6151828996322964,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.09,0194,joy,2600,5.07,900,4.58,0.6929646455628169,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.52,1898,joy,2600,4.88,900,4.699999999999999,0.2545584412271574,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.88,0255,sadness,2600,2.03,900,1.9549999999999998,0.10606601717798207,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.6,1159,joy,2600,5.16,900,4.88,0.39597979746446693,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.78,1777,anxiety,2600,6.36,900,6.57,0.2969848480983499,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.28,1737,anxiety,2600,5.51,900,5.395,0.1626345596729056,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.52,0491,anxiety,2600,4.4,900,3.96,0.6222539674441621,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.0,1137,disgust,900,5.85,2600,5.425,0.6010407640085651,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.78,0522,anxiety,2600,2.63,900,2.205,0.6010407640085653,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.24,1716,romance,900,5.17,2600,4.705,0.657609306503489,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.66,1434,disgust,900,5.26,2600,5.46,0.2828427124746193,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
2.92,1404,disgust,900,3.86,2600,3.3899999999999997,0.6646803743153546,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.44,0395,anxiety,900,6.99,2600,6.215,1.0960155108391485,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.2,0452,joy,900,3.21,2600,3.205,0.007071067811865324,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.57,1206,joy,900,4.9,2600,4.735,0.23334523779156074,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.08,1086,romance,2600,1.0,900,1.04,0.05656854249492385,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.56,0489,anxiety,900,5.1,2600,4.83,0.3818376618407357,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.77,1850,joy,900,5.1,2600,4.935,0.23334523779156074,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.21,0079,disgust,2600,2.91,900,3.56,0.9192388155425116,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.54,0864,joy,900,6.36,2600,5.45,1.2869343417595167,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
1.0,2062,sadness,900,2.6,2600,1.8,1.1313708498984762,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.97,0115,anxiety,2600,5.91,900,5.9399999999999995,0.042426406871192576,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.67,2130,anxiety,2600,5.15,900,4.41,1.0465180361560906,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.27,0513,disgust,900,2.36,2600,3.3149999999999995,1.3505739520663056,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
5.62,1191,joy,2600,6.79,900,6.205,0.8273149339882605,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
4.05,0218,disgust,2600,5.24,900,4.645,0.8414570696119918,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.98,0174,joy,900,4.83,2600,4.405,0.6010407640085654,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
6.09,1765,disgust,900,6.1,2600,6.095,0.007071067811865324,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
3.94,1428,joy,2600,4.39,900,4.165,0.3181980515339462,EvpyHfyLLHhUiMY2yOuI2ul7x6t2
,0911,anxiety,2600,5.11,900,5.11,,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0395,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
5.49,1169,sadness,900,6.56,2600,6.025,0.7566042558696054,QNCU9N42arMzjIfiqDoHGfFgjm63
3.9,1626,romance,2600,4.57,900,4.235,0.4737615433949871,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0513,disgust,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
4.09,1159,joy,900,5.47,2600,4.779999999999999,0.9758073580374355,QNCU9N42arMzjIfiqDoHGfFgjm63
5.27,1807,romance,2600,5.42,900,5.345,0.10606601717798238,QNCU9N42arMzjIfiqDoHGfFgjm63
4.71,1848,joy,900,4.07,2600,4.390000000000001,0.4525483399593902,QNCU9N42arMzjIfiqDoHGfFgjm63
5.62,2062,sadness,2600,6.47,900,6.045,0.6010407640085651,QNCU9N42arMzjIfiqDoHGfFgjm63
2.98,0891,sadness,2600,3.39,900,3.185,0.28991378028648457,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1765,disgust,900,6.91,2600,6.955,0.06363961030678918,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0730,anxiety,900,6.84,2600,6.92,0.1131370849898477,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1661,joy,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
2.06,0909,disgust,900,2.18,2600,2.12,0.08485281374238578,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0190,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
4.57,1725,sadness,2600,4.27,900,4.42,0.21213203435596475,QNCU9N42arMzjIfiqDoHGfFgjm63
1.0,1534,romance,2600,1.42,900,1.21,0.2969848480983499,QNCU9N42arMzjIfiqDoHGfFgjm63
4.02,1511,sadness,900,4.37,2600,4.195,0.247487373415292,QNCU9N42arMzjIfiqDoHGfFgjm63
6.97,0079,disgust,2600,7.0,900,6.984999999999999,0.0212132034355966,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0300,sadness,900,6.96,2600,6.98,0.028284271247461926,QNCU9N42arMzjIfiqDoHGfFgjm63
5.94,1035,disgust,2600,5.93,900,5.9350000000000005,0.007071067811865952,QNCU9N42arMzjIfiqDoHGfFgjm63
2.27,2006,disgust,2600,2.71,900,2.49,0.31112698372208086,QNCU9N42arMzjIfiqDoHGfFgjm63
1.0,0120,sadness,900,1.19,2600,1.095,0.134350288425444,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,2035,sadness,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1283,anxiety,900,7.0,2600,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1928,romance,2600,6.54,900,6.77,0.3252691193458118,QNCU9N42arMzjIfiqDoHGfFgjm63
2.86,1174,disgust,2600,5.26,900,4.06,1.697056274847714,QNCU9N42arMzjIfiqDoHGfFgjm63
4.92,1898,joy,2600,4.67,900,4.795,0.1767766952966369,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0548,anxiety,2600,6.99,900,6.995,0.007071067811865324,QNCU9N42arMzjIfiqDoHGfFgjm63
2.26,0103,romance,900,1.04,2600,1.65,0.8626702730475878,QNCU9N42arMzjIfiqDoHGfFgjm63
2.43,0746,sadness,2600,3.84,900,3.135,0.9970205614730319,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0905,disgust,2600,6.66,900,6.83,0.24041630560342606,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1271,disgust,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,2102,joy,900,6.99,2600,6.995,0.007071067811865324,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,2110,romance,900,5.57,2600,6.285,1.0111626970967629,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1576,disgust,2600,6.82,900,6.91,0.12727922061357835,QNCU9N42arMzjIfiqDoHGfFgjm63
6.02,1434,disgust,900,5.92,2600,5.97,0.0707106781186545,QNCU9N42arMzjIfiqDoHGfFgjm63
2.44,0600,sadness,900,3.18,2600,2.81,0.5232590180780453,QNCU9N42arMzjIfiqDoHGfFgjm63
2.03,1943,sadness,900,3.05,2600,2.54,0.7212489168102785,QNCU9N42arMzjIfiqDoHGfFgjm63
2.0,0255,sadness,900,3.93,2600,2.965,1.3647160876900368,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0460,anxiety,900,6.99,2600,6.995,0.007071067811865324,QNCU9N42arMzjIfiqDoHGfFgjm63
6.02,1623,sadness,900,5.88,2600,5.949999999999999,0.09899494936611643,QNCU9N42arMzjIfiqDoHGfFgjm63
4.89,1137,disgust,900,4.8,2600,4.845,0.06363961030678918,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0722,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
2.88,1932,joy,2600,3.77,900,3.325,0.6293250352560273,QNCU9N42arMzjIfiqDoHGfFgjm63
5.01,0543,romance,900,5.95,2600,5.48,0.664680374315355,QNCU9N42arMzjIfiqDoHGfFgjm63
4.99,1642,anxiety,900,4.29,2600,4.640000000000001,0.4949747468305834,QNCU9N42arMzjIfiqDoHGfFgjm63
1.87,0520,romance,2600,3.31,900,2.59,1.0182337649086284,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1737,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0377,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
1.9,1752,sadness,2600,3.83,900,2.865,1.3647160876900368,QNCU9N42arMzjIfiqDoHGfFgjm63
2.15,0774,sadness,2600,3.99,900,3.0700000000000003,1.3010764773832477,QNCU9N42arMzjIfiqDoHGfFgjm63
6.11,0982,joy,2600,5.54,900,5.825,0.40305086527633227,QNCU9N42arMzjIfiqDoHGfFgjm63
4.01,1622,romance,900,4.07,2600,4.04,0.0424264068711932,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0194,joy,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
6.79,1404,disgust,900,6.39,2600,6.59,0.2828427124746193,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,2130,anxiety,900,7.0,2600,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
6.69,1012,joy,900,6.63,2600,6.66,0.0424264068711932,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1238,romance,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
5.18,1503,joy,900,4.78,2600,4.98,0.2828427124746186,QNCU9N42arMzjIfiqDoHGfFgjm63
4.62,0824,romance,2600,5.2,900,4.91,0.4101219330881976,QNCU9N42arMzjIfiqDoHGfFgjm63
3.98,2067,disgust,2600,5.63,900,4.805,1.1667261889578033,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,2121,anxiety,900,7.0,2600,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
4.26,1692,joy,900,6.8,2600,5.529999999999999,1.7960512242138307,QNCU9N42arMzjIfiqDoHGfFgjm63
4.15,0282,disgust,900,5.33,2600,4.74,0.8343860018001259,QNCU9N42arMzjIfiqDoHGfFgjm63
5.53,0452,joy,2600,4.89,900,5.21,0.4525483399593908,QNCU9N42arMzjIfiqDoHGfFgjm63
3.04,1703,sadness,2600,4.79,900,3.915,1.2374368670764582,QNCU9N42arMzjIfiqDoHGfFgjm63
3.96,1743,joy,900,3.96,2600,3.96,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
2.23,1160,joy,2600,3.77,900,3.0,1.0889444430272832,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0059,disgust,900,7.0,2600,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1485,sadness,2600,6.19,900,6.595000000000001,0.5727564927611032,QNCU9N42arMzjIfiqDoHGfFgjm63
4.26,1850,joy,900,4.75,2600,4.505,0.34648232278140845,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1757,disgust,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1679,anxiety,2600,4.86,900,5.93,1.5132085117392116,QNCU9N42arMzjIfiqDoHGfFgjm63
3.26,1716,romance,900,4.31,2600,3.7849999999999997,0.7424621202458748,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0489,anxiety,2600,5.74,900,6.37,0.8909545442950497,QNCU9N42arMzjIfiqDoHGfFgjm63
6.1,1054,romance,2600,5.62,900,5.859999999999999,0.3394112549695425,QNCU9N42arMzjIfiqDoHGfFgjm63
4.6,1777,anxiety,2600,5.33,900,4.965,0.51618795026618,QNCU9N42arMzjIfiqDoHGfFgjm63
6.02,2007,romance,2600,5.21,900,5.615,0.5727564927611032,QNCU9N42arMzjIfiqDoHGfFgjm63
5.14,0115,anxiety,2600,5.46,900,5.3,0.2262741699796954,QNCU9N42arMzjIfiqDoHGfFgjm63
5.18,1086,romance,2600,4.52,900,4.85,0.4666904755831215,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,1767,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
4.99,1378,romance,900,5.27,2600,5.13,0.19798989873223286,QNCU9N42arMzjIfiqDoHGfFgjm63
7.0,0648,anxiety,2600,7.0,900,7.0,0.0,QNCU9N42arMzjIfiqDoHGfFgjm63
6.0,0218,disgust,900,6.74,2600,6.37,0.5232590180780453,QNCU9N42arMzjIfiqDoHGfFgjm63
